"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"781","Andreas Borgman","T.B","D","7","83.716666666667","0","2","0","2","2","50.00","7","0.00","0.42","23","12","11","1","2","1","4","2","2","0","0","2","3","2","10","16","3","0","0","-"
"792","Sebastian Aho","NYI","D","3","40.05","1","1","1","0","2","100.00","4","25.00","0.23","8","6","2","1","0","0","2","1","1","0","0","2","3","0","1","2","2","0","0","-"
"793","Marian Studenic","N.J","R","8","86.25","1","1","0","1","2","100.00","7","14.29","0.47","9","8","6","3","0","1","4","2","2","0","0","0","1","0","13","11","4","0","0","-"
"807","Joel L'Esperance","DAL","C","12","113.05","2","0","0","0","2","66.67","8","25.00","0.76","20","18","10","3","0","1","2","1","1","0","0","1","3","1","16","5","0","7","10","41.18"
"817","Mattias Samuelsson","BUF","D","12","216.36666666667","0","2","0","2","2","33.33","10","0.00","0.19","20","12","4","0","0","2","4","2","2","0","0","3","4","2","20","25","10","0","0","-"
"833","Kevin Bahl","N.J","D","7","118.41666666667","0","2","0","2","2","40.00","5","0.00","0.12","10","6","1","0","0","0","0","0","0","0","0","0","4","2","18","7","6","0","0","-"
"840","Jan Jenik","ARI","R","2","24.166666666667","2","0","0","0","2","66.67","3","66.67","1.01","4","4","2","1","0","0","0","0","0","0","0","0","0","1","2","1","0","12","11","52.17"
"841","Karson Kuhlman","BOS","C","20","212.96666666667","2","0","0","0","2","50.00","31","6.45","1.98","47","39","26","10","1","3","0","0","0","0","0","2","1","2","27","21","4","2","2","50.00"
"846","Ilya Lyubushkin","ARI","D","42","658.78333333333","1","1","1","0","2","12.50","36","2.78","1.15","72","51","12","1","0","4","10","5","5","0","0","5","13","8","103","73","72","0","0","-"
"858","Taro Hirose","DET","L","6","86.216666666667","0","2","1","1","2","40.00","10","0.00","0.44","11","10","5","1","0","1","0","0","0","0","0","2","3","1","1","7","2","1","1","50.00"
"863","Joel Kellman","S.J","C","7","74.733333333333","1","1","1","0","2","50.00","13","7.69","1.12","19","15","16","3","3","1","6","3","3","0","0","1","0","3","5","3","2","27","28","49.09"
"864","Nolan Foote","N.J","L","6","58.116666666667","1","1","0","1","2","50.00","5","20.00","0.26","6","6","3","1","0","0","0","0","0","0","0","0","2","1","5","5","1","0","2","0.00"
"867","Bowen Byram","COL","D","19","332.71666666667","0","2","1","1","2","15.38","21","0.00","1.03","43","28","9","3","0","3","23","10","9","1","0","4","5","1","33","45","13","0","0","-"
"880","Victor Soderstrom","ARI","D","4","65.233333333333","1","1","0","1","2","50.00","6","16.67","0.22","14","6","5","0","0","1","0","0","0","0","0","0","1","1","4","2","0","0","0","-"
"904","Mathias Brome","DET","L","26","354.85","1","1","1","0","2","50.00","22","4.55","3.06","38","34","22","11","1","3","8","4","4","0","0","4","10","12","19","20","7","1","2","33.33"
"18","Loui Eriksson","VAN","L","7","67.05","0","1","1","0","1","100.00","5","0.00","0.26","7","5","3","0","0","0","2","1","1","0","0","1","0","6","1","5","1","1","0","100.00"
"40","Jack Johnson","NYR","D","13","220.56666666667","1","0","0","0","1","50.00","13","7.69","0.33","24","18","4","1","0","1","8","4","4","0","0","1","6","2","30","24","15","0","0","-"
"60","Erik Johnson","COL","D","4","53.7","0","1","1","0","1","33.33","5","0.00","0.16","8","5","2","0","1","1","2","1","1","0","0","0","3","1","7","2","5","0","0","-"
"140","Mark Borowiecki","NSH","D","22","300.88333333333","0","1","0","1","1","12.50","18","0.00","0.49","47","32","4","0","0","0","38","12","9","2","1","4","5","1","54","18","37","0","0","-"
"188","Kevin Connauton","FLA","D","7","99.5","0","1","0","1","1","14.29","5","0.00","0.2","12","9","1","0","0","0","7","2","1","1","0","1","5","0","12","14","3","0","0","-"
"189","Byron Froese","CGY","C","6","49.75","1","0","0","0","1","100.00","2","50.00","0.1","3","3","1","0","0","0","2","1","1","0","0","0","0","2","8","6","4","12","19","38.71"
"197","Andrew Agozzino","ANA","L","3","36.533333333333","0","1","1","0","1","100.00","3","0.00","0.29","5","3","3","3","0","0","0","0","0","0","0","0","1","0","6","1","7","16","16","50.00"
"209","Greg McKegg","BOS","C","5","47.866666666667","1","0","0","0","1","100.00","4","25.00","0.27","4","4","3","2","0","0","2","1","1","0","0","1","2","1","7","6","1","20","13","60.61"
"234","Jarred Tinordi","BOS, NSH","D","21","359.1","0","1","1","0","1","9.09","30","0.00","0.52","53","42","7","0","1","2","11","4","3","1","0","6","5","6","56","53","30","0","0","-"
"252","Alex Belzile","MTL","R","2","21.283333333333","0","1","1","0","1","100.00","3","0.00","0.22","6","5","3","1","0","0","0","0","0","0","0","0","1","1","2","4","0","4","1","80.00"
"255","Matthew Peca","OTT","C","5","44.45","0","1","1","0","1","50.00","3","0.00","0.32","7","5","6","2","2","0","0","0","0","0","0","0","3","1","9","6","3","0","5","0.00"
"271","Joseph Cramarossa","MIN","C","4","43.066666666667","0","1","1","0","1","100.00","3","0.00","0.04","3","3","0","0","0","0","15","2","0","1","1","1","2","0","10","6","1","0","0","-"
"284","Tomas Jurco","VGK","R","8","71.666666666667","0","1","1","0","1","33.33","11","0.00","0.61","18","14","12","4","0","1","0","0","0","0","0","0","1","0","4","7","2","0","1","0.00"
"307","Nathan Beaulieu","WPG","D","25","418.18333333333","0","1","0","1","1","6.67","26","0.00","0.49","52","35","10","0","0","1","20","7","5","2","0","3","23","3","39","24","30","0","0","-"
"317","Brad Hunt","MIN","D","12","148","1","0","0","0","1","33.33","14","7.14","0.86","31","20","7","4","0","1","4","2","2","0","0","0","1","2","4","7","6","0","0","-"
"329","Stefan Matteau","CBJ","C","18","194.83333333333","1","0","0","0","1","50.00","15","6.67","1.08","29","19","14","5","2","3","9","3","2","1","0","3","5","7","35","20","9","2","5","28.57"
"340","Slater Koekkoek","EDM","D","18","236.95","1","0","0","0","1","20.00","17","5.88","0.66","41","25","11","1","1","6","2","1","1","0","0","2","11","3","10","20","31","0","0","-"
"364","Dominic Toninato","WPG","C","2","25.316666666667","0","1","1","0","1","100.00","2","0.00","0.24","4","3","4","2","0","1","0","0","0","0","0","1","0","0","4","3","1","0","1","0.00"
"391","Anton Blidh","BOS","L","10","108.05","1","0","0","0","1","100.00","10","10.00","0.54","18","16","4","2","0","1","6","3","3","0","0","0","2","1","25","10","4","0","2","0.00"
"393","Kyle Burroughs","COL","D","5","50.4","0","1","0","1","1","50.00","3","0.00","0.11","8","6","1","0","0","0","5","1","0","1","0","2","1","1","10","11","2","0","0","-"
"395","Tyler Lewington","NSH","D","2","28.333333333333","0","1","1","0","1","20.00","4","0.00","0.5","6","6","3","2","0","0","9","3","2","1","0","1","1","0","1","0","4","0","0","-"
"399","Tucker Poolman","WPG","D","39","714.01666666667","0","1","1","0","1","5.26","50","0.00","1.75","97","70","24","7","1","4","2","1","1","0","0","6","34","8","69","61","49","0","0","-"
"401","Luke Johnson","MIN","C","14","141.45","1","0","0","0","1","25.00","11","9.09","0.63","20","16","7","3","0","0","5","1","0","1","0","3","0","2","29","14","4","44","43","50.57"
"403","Jonny Brodzinski","NYR","C","5","56.666666666667","1","0","0","0","1","100.00","7","14.29","0.32","8","8","3","1","0","0","4","2","2","0","0","0","1","0","4","4","2","0","1","0.00"
"404","Josh Brown","OTT","D","26","367.66666666667","0","1","1","0","1","8.33","8","0.00","0.29","31","17","4","0","1","0","30","12","10","2","0","7","15","3","71","25","40","0","0","-"
"405","Sean Malone","NSH","C","1","10.633333333333","0","1","1","0","1","100.00","1","0.00","0.11","1","1","1","1","0","0","2","1","1","0","0","0","0","0","0","1","0","4","4","50.00"
"425","Jacob de la Rose","STL","L","13","132.58333333333","0","1","1","0","1","50.00","13","0.00","0.83","18","14","8","3","1","0","7","2","1","1","0","2","1","6","22","6","8","34","39","46.58"
"428","Steven Santini","STL","D","3","42.016666666667","0","1","0","1","1","33.33","9","0.00","0.2","13","11","2","0","0","0","0","0","0","0","0","0","2","1","12","7","2","0","0","-"
"429","Nic Petan","TOR","C","7","71.933333333333","0","1","1","0","1","100.00","8","0.00","0.8","14","13","9","4","0","0","4","2","2","0","0","1","2","0","6","14","2","0","0","-"
"431","Madison Bowey","CHI","D","2","22.283333333333","0","1","0","1","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","1","2","1","4","4","1","0","0","-"
"447","Samuel Morin","PHI","L","20","203.83333333333","1","0","0","0","1","33.33","14","7.14","0.5","27","20","9","0","1","0","37","10","6","3","1","3","3","1","38","34","13","0","0","-"
"457","Ross Johnston","NYI","L","12","104.85","0","1","0","1","1","100.00","5","0.00","0.4","6","6","6","4","1","1","35","8","5","1","2","2","1","1","43","7","6","1","3","25.00"
"460","Nathan Walker","STL","L","8","107.98333333333","1","0","0","0","1","33.33","10","10.00","1.24","17","15","14","6","0","3","2","1","1","0","0","1","1","3","14","14","6","2","3","40.00"
"469","Daniel Carr","WSH","L","6","61.366666666667","0","1","1","0","1","50.00","5","0.00","0.36","8","6","5","4","0","0","2","1","1","0","0","2","2","1","10","5","4","0","0","-"
"490","Tony DeAngelo","NYR","D","6","110.85","0","1","0","1","1","20.00","13","0.00","0.44","22","18","3","0","0","2","4","2","2","0","0","0","3","1","3","11","6","0","0","-"
"525","Dakota Joshua","STL","C","12","107.61666666667","1","0","0","0","1","100.00","9","11.11","0.53","11","9","3","2","0","0","7","2","1","1","0","5","1","3","23","21","2","37","27","57.81"
"560","Oliver Kylington","CGY","D","8","104.65","0","1","1","0","1","33.33","7","0.00","0.28","16","12","5","0","1","0","0","0","0","0","0","0","4","2","3","4","1","0","0","-"
"570","Glenn Gawdin","CGY","C","7","48.466666666667","0","1","1","0","1","100.00","1","0.00","0.15","5","2","3","2","0","0","0","0","0","0","0","1","0","3","12","2","1","19","16","54.29"
"583","Nicolas Meloche","S.J","D","7","67.133333333333","0","1","1","0","1","33.33","6","0.00","0.11","12","9","2","0","0","1","0","0","0","0","0","0","2","0","5","4","6","0","0","-"
"589","Mitchell Stephens","T.B","C","7","66.283333333333","0","1","1","0","1","100.00","3","0.00","0.23","5","5","3","1","0","0","0","0","0","0","0","1","0","1","8","0","1","30","20","60.00"
"620","Christian Jaros","S.J","D","7","78.3","0","1","0","1","1","50.00","3","0.00","0.05","10","6","0","0","0","1","2","1","1","0","0","1","2","3","9","15","8","0","0","-"
"631","Kole Sherwood","CBJ","R","6","62.116666666667","0","1","0","1","1","100.00","7","0.00","0.43","7","7","4","3","0","0","7","2","1","1","0","1","0","1","22","10","0","0","0","-"
"633","Jalen Chatfield","VAN","D","18","241.86666666667","0","1","1","0","1","14.29","14","0.00","0.3","26","16","7","1","0","0","12","6","6","0","0","3","3","4","11","24","10","0","0","-"
"678","Nick Caamano","DAL","R","24","224.23333333333","0","1","1","0","1","25.00","33","0.00","1.82","49","38","23","10","1","3","17","6","5","1","0","6","7","5","41","25","8","1","0","100.00"
"679","Connor Bunnaman","PHI","C","18","208.13333333333","0","1","1","0","1","33.33","15","0.00","1.02","27","20","17","4","4","0","2","1","1","0","0","0","0","5","31","20","6","56","48","53.85"
"682","Riley Stillman","CHI, FLA","D","21","322.65","1","0","0","0","1","5.88","29","3.45","1.25","55","36","17","6","1","3","16","5","3","2","0","6","16","5","51","44","29","0","0","-"
"699","Tarmo Reunanen","NYR","D","4","53.1","0","1","1","0","1","50.00","5","0.00","0.06","6","5","0","0","0","0","0","0","0","0","0","0","0","1","4","4","5","0","0","-"
"705","Lucas Carlsson","CHI","D","12","156.73333333333","0","1","1","0","1","20.00","10","0.00","0.32","18","12","4","0","0","1","2","1","1","0","0","0","3","2","6","7","3","0","0","-"
"711","Joachim Blichfeld","S.J","R","5","43.45","1","0","0","0","1","100.00","3","33.33","0.27","7","6","3","1","1","0","12","2","1","0","1","1","1","0","2","7","2","0","0","-"
"715","Jeremy Davies","NSH","D","16","240.65","0","1","1","0","1","7.69","19","0.00","1.08","35","25","14","3","0","0","8","4","4","0","0","3","9","3","11","22","7","0","0","-"
"717","Matt Luff","L.A","R","13","136.28333333333","1","0","0","0","1","100.00","18","5.56","1.75","33","29","20","7","0","3","5","1","0","1","0","3","4","2","8","5","6","2","3","40.00"
"724","Gerald Mayhew","MIN","C","4","46.966666666667","0","1","0","1","1","33.33","5","0.00","0.49","9","6","5","3","0","2","0","0","0","0","0","2","0","1","7","6","4","0","1","0.00"
"726","Gavin Bayreuther","CBJ","D","9","138.48333333333","1","0","0","0","1","33.33","16","6.25","0.69","32","23","9","2","1","3","7","2","1","1","0","2","0","5","12","15","4","0","0","-"
"746","Kristian Vesalainen","WPG","L","12","104.21666666667","0","1","1","0","1","100.00","5","0.00","0.38","10","8","6","2","0","0","0","0","0","0","0","1","2","2","8","10","5","0","0","-"
"747","Adam Ruzicka","CGY","C","3","32.25","0","1","0","1","1","50.00","3","0.00","0.57","8","5","5","3","1","1","4","2","2","0","0","0","1","0","1","1","0","14","15","48.28"
"749","Klim Kostin","STL","C","2","27.6","0","1","1","0","1","100.00","0","-","0.06","2","1","1","0","0","0","0","0","0","0","0","1","2","1","9","2","0","0","0","-"
"794","Ivan Chekhovich","S.J","L","4","41.95","0","1","1","0","1","100.00","5","0.00","0.39","6","5","4","3","0","0","0","0","0","0","0","0","2","1","0","1","2","0","0","-"
"795","Morgan Barron","NYR","C","5","68.45","1","0","0","0","1","50.00","3","33.33","0.1","7","4","4","1","1","0","2","1","1","0","0","1","2","0","12","8","2","9","9","50.00"
"799","Alexander True","S.J","C","7","69.933333333333","0","1","1","0","1","50.00","7","0.00","0.75","10","9","9","8","3","1","6","3","3","0","0","2","1","2","4","13","5","18","30","37.50"
"800","Parker Kelly","OTT","C","1","7.5333333333333","1","0","0","0","1","100.00","1","100.00","0.07","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","1","0","100.00"
"803","Austin Strand","L.A","D","13","180.05","0","1","0","1","1","10.00","11","0.00","0.57","27","19","8","2","0","2","8","4","4","0","0","1","1","2","14","17","15","0","0","-"
"814","Ryan McLeod","EDM","C","10","127.88333333333","0","1","1","0","1","25.00","3","0.00","0.29","12","7","6","1","0","0","0","0","0","0","0","1","6","1","3","20","5","41","40","50.62"
"818","Joe Veleno","DET","C","5","75.516666666667","1","0","0","0","1","100.00","8","12.50","0.89","16","10","11","6","1","3","4","2","2","0","0","1","0","1","7","2","4","17","17","50.00"
"829","Rasmus Kupari","L.A","C","7","80.3","1","0","0","0","1","100.00","8","12.50","0.68","10","8","7","3","0","0","2","1","1","0","0","0","0","0","7","4","3","35","30","53.85"
"861","Brogan Rafferty","VAN","D","1","13.966666666667","0","1","0","1","1","100.00","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","2","1","0","0","-"
"865","Peyton Krebs","VGK","C","4","45.733333333333","0","1","1","0","1","33.33","1","0.00","0.22","5","2","3","2","0","0","0","0","0","0","0","0","1","1","4","4","1","6","3","66.67"
"875","Arthur Kaliyev","L.A","R","1","14.7","1","0","0","0","1","100.00","1","100.00","0.26","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"878","Nicholas Robertson","TOR","L","6","56.566666666667","0","1","0","1","1","50.00","9","0.00","0.78","18","14","10","2","1","1","0","0","0","0","0","0","1","1","3","9","2","0","0","-"
"890","Tyce Thompson","N.J","R","7","61.05","0","1","1","0","1","100.00","4","0.00","0.3","6","5","2","2","0","1","0","0","0","0","0","0","0","2","5","10","2","0","9","0.00"
"893","Drew O'Connor","PIT","L","10","89.533333333333","0","1","0","1","1","100.00","8","0.00","0.62","16","13","8","2","0","0","2","1","1","0","0","1","3","2","6","9","2","1","1","50.00"
"900","Quinton Byfield","L.A","C","6","90.05","0","1","0","1","1","33.33","9","0.00","0.71","12","11","8","3","0","0","2","1","1","0","0","0","2","3","3","9","3","26","40","39.39"
"902","Justin Richards","NYR","C","1","10.183333333333","0","1","1","0","1","100.00","2","0.00","0.1","2","2","2","1","1","0","0","0","0","0","0","0","0","1","2","1","1","0","0","-"
"908","Fredrik Handemark","S.J","C","8","75.633333333333","1","0","0","0","1","100.00","5","20.00","0.82","8","6","7","5","0","0","2","1","1","0","0","0","3","2","14","11","1","29","30","49.15"
"913","Jackson Cates","PHI","C","4","42.4","0","1","1","0","1","100.00","7","0.00","0.96","8","7","6","5","0","2","0","0","0","0","0","1","1","1","0","1","0","13","11","54.17"
"72","Michael Frolik","MTL","R","8","91.566666666667","0","0","0","0","0","-","14","0.00","0.83","25","17","10","2","0","0","0","0","0","0","0","1","1","2","9","9","1","6","4","60.00"
"96","Yannick Weber","PIT","D","2","22.633333333333","0","0","0","0","0","-","1","0.00","0.06","3","1","1","0","0","0","0","0","0","0","0","0","1","0","4","3","0","0","0","-"
"111","Micheal Haley","OTT","L","4","24.166666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","5","1","0","1","0","1","0","0","10","2","0","0","1","0.00"
"121","Luca Sbisa","NSH","D","1","11.966666666667","0","0","0","0","0","-","0","-","0.08","2","1","1","1","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","-"
"129","Aaron Ness","ARI","D","1","12.833333333333","0","0","0","0","0","-","1","0.00","0.11","2","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"144","Zac Rinaldo","CGY","C","4","23.35","0","0","0","0","0","-","1","0.00","0.08","1","1","1","1","0","0","5","1","0","1","0","1","2","2","13","4","0","0","0","-"
"145","Matt Bartkowski","MIN","D","1","13.033333333333","0","0","0","0","0","-","2","0.00","0.02","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","-"
"176","Brandon Pirri","CHI","C","1","11.483333333333","0","0","0","0","0","-","2","0.00","0.21","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"179","Drew Shore","CAR","C","4","33.966666666667","0","0","0","0","0","-","3","0.00","0.18","4","3","2","2","0","0","2","1","1","0","0","0","0","1","2","5","0","3","12","20.00"
"208","Mark Alt","L.A","D","2","27.166666666667","0","0","0","0","0","-","3","0.00","0.06","4","3","0","0","0","0","2","1","1","0","0","0","0","0","2","4","1","0","0","-"
"238","Michael Chaput","ARI","C","13","122.23333333333","0","0","0","0","0","-","3","0.00","0.42","11","6","6","5","0","1","10","5","5","0","0","0","3","2","19","10","8","35","34","50.72"
"244","Kenny Agostino","TOR","L","1","4.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"248","Brandon Davidson","BUF","D","6","92.016666666667","0","0","0","0","0","-","7","0.00","0.12","11","7","1","0","0","0","4","2","2","0","0","1","0","4","14","8","5","0","0","-"
"267","Fredrik Claesson","S.J, T.B","D","6","74.316666666667","0","0","0","0","0","0.00","4","0.00","0.09","7","6","0","0","0","0","12","2","1","0","1","0","7","0","10","9","7","0","0","-"
"276","Andy Andreoff","PHI","C","6","51.65","0","0","0","0","0","-","2","0.00","0.09","4","4","1","0","1","0","9","3","2","1","0","1","0","1","14","2","1","15","9","62.50"
"277","Andy Welinski","ANA","D","13","195.33333333333","0","0","0","0","0","0.00","16","0.00","0.47","35","25","1","0","0","3","0","0","0","0","0","1","7","2","14","9","7","0","0","-"
"291","Xavier Ouellet","MTL","D","6","86.7","0","0","0","0","0","0.00","5","0.00","0.25","10","8","2","1","0","0","2","1","1","0","0","1","3","0","17","10","8","0","0","-"
"309","Stefan Noesen","S.J, TOR","R","6","57.65","0","0","0","0","0","-","5","0.00","0.25","5","5","3","2","1","1","2","1","1","0","0","2","0","1","4","3","0","1","3","25.00"
"315","Kurtis Gabriel","S.J","R","11","84.333333333333","0","0","0","0","0","0.00","4","0.00","0.71","11","9","7","4","1","1","55","12","5","5","2","6","0","1","46","23","10","0","0","-"
"358","Martin Frk","L.A","R","1","9.35","0","0","0","0","0","-","0","-","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"379","Joakim Ryan","CAR","D","4","43.4","0","0","0","0","0","-","2","0.00","0.06","4","2","0","0","0","0","0","0","0","0","0","1","0","0","1","5","1","0","0","-"
"383","Scott Sabourin","TOR","R","1","4.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","1","0","0","3","1","0","0","0","-"
"384","Buddy Robinson","CGY","R","9","64.233333333333","0","0","0","0","0","0.00","6","0.00","0.48","13","8","7","3","0","1","0","0","0","0","0","1","2","4","14","5","0","1","2","33.33"
"390","Brian Pinho","WSH","C","2","15.616666666667","0","0","0","0","0","-","3","0.00","0.2","3","3","1","1","0","0","0","0","0","0","0","0","0","0","1","2","1","8","6","57.14"
"406","Hudson Fasching","ARI","R","5","47.316666666667","0","0","0","0","0","-","7","0.00","1.2","9","8","7","5","0","1","0","0","0","0","0","0","1","0","6","6","1","0","0","-"
"420","Michael McCarron","NSH","R","6","61.75","0","0","0","0","0","0.00","3","0.00","0.56","8","6","5","3","1","2","16","4","3","0","1","2","0","2","12","3","0","18","24","42.86"
"430","Justin Bailey","VAN","R","3","20.4","0","0","0","0","0","-","6","0.00","0.58","7","7","2","2","1","0","2","1","1","0","0","0","0","0","2","3","0","0","0","-"
"455","Frederik Gauthier","ARI","C","2","13.483333333333","0","0","0","0","0","-","1","0.00","0.08","1","1","1","1","0","0","2","1","1","0","0","0","0","0","1","1","1","6","10","37.50"
"456","Jean-Sebastien Dea","BUF","C","1","5.55","0","0","0","0","0","-","2","0.00","0.19","2","2","2","2","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","-"
"458","Dakota Mermis","MIN","D","3","49.2","0","0","0","0","0","0.00","2","0.00","0.11","6","3","1","0","0","1","0","0","0","0","0","0","1","0","10","0","4","0","0","-"
"459","Philippe Maillet","WSH","C","2","18.3","0","0","0","0","0","-","1","0.00","0.27","3","3","3","3","0","0","0","0","0","0","0","0","1","0","1","3","0","6","6","50.00"
"461","Josh Currie","PIT","R","1","7.4","0","0","0","0","0","-","0","-","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","3","40.00"
"463","Kevin Czuczman","PIT","D","2","23.3","0","0","0","0","0","-","2","0.00","0.07","4","3","1","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0","0","-"
"468","Patrick Brown","VGK","C","4","36.383333333333","0","0","0","0","0","-","5","0.00","0.22","10","8","1","0","0","0","2","1","1","0","0","0","0","1","7","2","2","16","7","69.57"
"487","Sonny Milano","ANA","L","6","88.4","0","0","0","0","0","0.00","8","0.00","0.84","16","13","7","5","1","0","0","0","0","0","0","1","3","0","4","9","0","0","0","-"
"501","Ryan MacInnis","CBJ","C","16","159.58333333333","0","0","0","0","0","0.00","14","0.00","0.86","23","16","10","5","1","2","0","0","0","0","0","1","5","3","19","22","3","28","31","47.46"
"509","Louie Belpedio","MIN","D","1","13.966666666667","0","0","0","0","0","-","2","0.00","0.05","3","3","1","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","-"
"515","Chase De Leo","ANA","C","1","13.433333333333","0","0","0","0","0","-","1","0.00","0.14","3","3","2","1","0","0","0","0","0","0","0","0","0","1","1","1","0","4","8","33.33"
"517","Austin Poganski","STL","R","5","37.816666666667","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","1","2","2","8","5","2","0","0","-"
"522","Ben Thomas","T.B","D","5","71.183333333333","0","0","0","0","0","0.00","3","0.00","0.07","7","4","1","0","0","0","0","0","0","0","0","0","1","1","4","20","4","0","0","-"
"527","Daniel Walcott","T.B","L","1","10.05","0","0","0","0","0","-","1","0.00","0.12","1","1","1","1","1","0","5","1","0","1","0","1","0","1","7","0","0","0","1","0.00"
"535","Ondrej Kase","BOS","R","3","25.516666666667","0","0","0","0","0","-","4","0.00","0.73","9","8","6","3","0","0","0","0","0","0","0","0","1","1","1","4","1","0","0","-"
"537","Jacob Middleton","S.J","D","1","8.7333333333333","0","0","0","0","0","0.00","1","0.00","0.05","2","2","0","0","0","0","2","1","1","0","0","1","1","0","2","2","1","0","0","-"
"545","Jonas Siegenthaler","N.J, WSH","D","15","234.25","0","0","0","0","0","0.00","7","0.00","0.33","29","18","2","0","0","1","4","2","2","0","0","1","10","3","20","16","17","0","0","-"
"557","A.J. Greer","N.J","L","1","8.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","7","2","1","1","0","1","0","0","0","1","0","0","0","-"
"564","David Kase","PHI","R","1","10.966666666667","0","0","0","0","0","-","0","-","0","3","0","2","0","1","0","0","0","0","0","0","0","1","0","0","2","1","0","0","-"
"575","Noah Juulsen","FLA","D","4","47.866666666667","0","0","0","0","0","-","5","0.00","0.09","7","7","1","0","0","0","0","0","0","0","0","0","2","0","9","5","4","0","0","-"
"581","Guillaume Brisebois","VAN","D","1","11.516666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","-"
"588","Kyle Capobianco","ARI","D","2","28.916666666667","0","0","0","0","0","-","3","0.00","0.1","8","5","0","0","0","0","2","1","1","0","0","0","1","2","1","3","2","0","0","-"
"591","Zach Senyshyn","BOS","R","8","80.883333333333","0","0","0","0","0","-","10","0.00","0.77","14","12","9","5","0","0","2","1","1","0","0","1","1","2","11","9","1","0","3","0.00"
"592","Filip Chlapik","OTT","C","1","7.1833333333333","0","0","0","0","0","0.00","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"598","Dennis Gilbert","COL","D","3","20.15","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","5","1","0","1","0","1","0","0","2","5","1","0","0","-"
"602","Austin Czarnik","NYI","C","4","49.966666666667","0","0","0","0","0","-","2","0.00","0.14","4","3","3","0","0","0","0","0","0","0","0","0","1","1","2","3","2","7","5","58.33"
"611","William Borgen","BUF","D","10","162.63333333333","0","0","0","0","0","0.00","7","0.00","0.22","12","10","1","0","0","1","4","2","2","0","0","0","1","0","30","11","14","0","0","-"
"612","Colton White","N.J","D","2","28.533333333333","0","0","0","0","0","-","3","0.00","0.08","4","3","2","1","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","-"
"616","Dmytro Timashov","NYI","L","1","7.2166666666667","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"619","Dominik Simon","CGY","C","11","105.65","0","0","0","0","0","0.00","4","0.00","0.31","11","5","6","2","0","2","0","0","0","0","0","3","4","0","12","6","4","3","7","30.00"
"625","Cameron Hughes","BOS","C","1","16.083333333333","0","0","0","0","0","-","3","0.00","0.22","6","4","5","2","1","0","0","0","0","0","0","0","0","3","2","2","1","5","7","41.67"
"630","Sami Niku","WPG","D","6","77.8","0","0","0","0","0","0.00","2","0.00","0.11","8","4","2","1","0","0","8","4","4","0","0","1","5","0","0","12","7","0","0","-"
"642","Joey Anderson","TOR","R","1","9.6","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","1","0","0","0","3","0","1","0.00"
"650","Frederic Allard","NSH","D","1","16.983333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"665","Carsen Twarynski","PHI","L","7","61.983333333333","0","0","0","0","0","-","4","0.00","0.23","7","6","4","1","0","0","2","1","1","0","0","0","0","0","17","4","2","1","2","33.33"
"666","Tim Gettinger","NYR","L","2","23.433333333333","0","0","0","0","0","-","2","0.00","0.04","2","2","1","0","1","0","0","0","0","0","0","0","0","1","5","4","1","1","0","100.00"
